disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior corona radiata (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9398795511916279,0.026927799171103856,0.0,0.0008814083549862021,0.01168638354478,0.9398795511916279
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_ISOVF_anterior_corona_radiata_left,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,anterior corona radiata (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33205,,,,,,,,,,,,nonrobust,,,,0.9417237651923206,0.0260764696549958,0.0,0.0004959438052012974,0.006784081732548394,0.9417237651923206
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__fornix,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,fornix,composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9423823469612274,0.02577285783831295,0.0,0.0007415498080512945,0.01025991003356857,0.9423823469612274
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_MD_superior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,superior corona radiata (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33169,,,,,,,,,,,,nonrobust,,,,0.9425192461208587,0.02570977279458671,0.0,0.0004331352897798015,0.006007056213885143,0.9425192461208587
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__corticospinal_tract_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,corticospinal tract (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9479394745267816,0.02321939126761491,0.0,0.0010167232484318872,0.015571214015365412,0.9479394745267816
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__medial_lemniscus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,medial lemniscus (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9483615328292837,0.023026070065829178,0.0,-0.0009539251139906225,0.014729031635000361,0.9483615328292837
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ISOVF_cingulate_gyrus_part_of_cingulum_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,cingulate gyrus part of cingulum (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33204,,,,,,,,,,,,nonrobust,,,,0.9563172212690766,0.019398023419859047,0.0,0.0003698965094195533,0.006752889170206238,0.9563172212690766
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_ISOVF_corticospinal_tract_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,corticospinal tract (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33205,,,,,,,,,,,,nonrobust,,,,0.9580736018904594,0.018601125924549034,0.0,0.0003967917328659668,0.007547651341779782,0.9580736018904594
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__parahippocampal_part_of_cingulum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,parahippocampal part of cingulum (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9621812572712292,0.01674310715384579,0.0,-0.0005040188541287937,0.010629522619131315,0.9621812572712292
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ISOVF_forceps_minor,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,forceps minor,basket,stratified_noncase,additive_dosage_within_stratum,ok,33206,,,,,,,,,,,,nonrobust,,,,0.9655812180843844,0.01521119046833185,0.0,-0.0003089015269994172,0.007158574997491811,0.9655812180843844
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ICVF_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,superior longitudinal fasciculus (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33196,,,,,,,,,,,,nonrobust,,,,0.9672430210939602,0.014464395141291895,0.0,0.00027978924449549797,0.006813055067143238,0.9672430210939602
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__anterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior thalamic radiation (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9695576722469527,0.01342635265678944,0.0,0.00044980187045661054,0.01178622622890824,0.9695576722469527
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_ICVF_superior_corona_radiata_left,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ICVF,superior corona radiata (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33190,,,,,,,,,,,,nonrobust,,,,0.9730396052770016,0.011869482441615774,0.0,-0.00022155322126195525,0.006555501715196569,0.9730396052770016
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__sagittal_stratum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,sagittal stratum (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.973445831165412,0.011688210431046184,0.0,-0.0003842679739523517,0.011544046479615499,0.973445831165412
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__posterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior thalamic radiation (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9864470119209985,0.005926238387841567,0.0,0.00011948612814942925,0.007033934695535476,0.9864470119209985
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_L1_posterior_thalamic_radiation_right,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,posterior thalamic radiation (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33208,,,,,,,,,,,,nonrobust,,,,0.986487784665137,0.005908288095896225,0.0,-0.00011384411727131906,0.006722024039581441,0.986487784665137
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__anterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior limb of internal capsule (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9876211093147036,0.005409636074129714,0.0,0.0001954097490907223,0.012594584991689356,0.9876211093147036
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__inferior_longitudinal_fasciculus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,inferior longitudinal fasciculus (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.987889488492304,0.005291635596950792,0.0,0.00018851065437455554,0.012419197222109279,0.987889488492304
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__corticospinal_tract_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,corticospinal tract (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.9907331350885712,0.004043311777331482,0.0,0.00014897646665786154,0.012826609110705605,0.9907331350885712
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_MD_cerebral_peduncle_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,cerebral peduncle (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33203,,,,,,,,,,,,nonrobust,,,,0.9953369106863587,0.002029890424540536,0.0,3.95469946746115e-05,0.006766655480236331,0.9953369106863587
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_thalamic_radiation_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior thalamic radiation (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33209,,,,,,,,,,,,nonrobust,,,,0.9974663555815785,0.001101744094034245,0.0,2.1435607454211122e-05,0.006750348391278256,0.9974663555815785
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_posterior_corona_radiata_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,posterior corona radiata (right),basket,interaction,dosage_A_x_disease_flag,ok,33461,133.0,33328.0,0.0052277858646762095,0.006763547578584386,0.4395660375159117,-0.3141132960568759,0.111095904975888,0.004695459964451978,-0.3088855101921997,0.11088898934648111,0.005346905595988195,nonrobust,34.0,71.0,28.0,0.004695459964451978,2.328321858086079,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__sagittal_stratum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,sagittal stratum (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.005551189279820621,0.011605548197228092,0.6324241516495275,0.4634251228729372,0.18772525434066906,0.013567912455854902,0.45787393359311657,0.18736430974041227,0.014540110269654911,nonrobust,35.0,71.0,29.0,0.013567912455854902,1.8674869672735197,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__fornix,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,fornix,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0032548169314358766,0.00772869879276109,0.6736600275905854,0.29272847247219763,0.1250153738485209,0.019210217462651405,0.2959832894036335,0.12477500329050413,0.017691200944254765,nonrobust,35.0,71.0,29.0,0.019210217462651405,1.7164677188293542,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__sagittal_stratum_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,sagittal stratum (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.012553408624341619,0.015927832685025824,0.4306186968653183,0.5889743973487226,0.25764025887258385,0.022258492955304895,0.576420988724381,0.25714488673645103,0.02499250689448261,nonrobust,35.0,71.0,29.0,0.022258492955304895,1.6525042435660706,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.007014758013493078,0.006027554219377707,0.24452074533893167,0.22006903014645637,0.09749855238678946,0.024005017373390777,0.2130542721329633,0.09731108919149128,0.028573641184398518,nonrobust,35.0,71.0,29.0,0.024005017373390777,1.6196979753784224,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__posterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,posterior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.002695449939952305,0.012641953983665445,0.8311608326955974,-0.4476258830761134,0.20448961019467024,0.028604395286490603,-0.4503213330160657,0.2040964322982406,0.027361760498491535,nonrobust,35.0,71.0,29.0,0.028604395286490603,1.5435672290385423,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,inferior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.020531921763132868,0.01256093059997886,0.10214526960443185,0.44163726448525725,0.20317901848011952,0.029739461602483166,0.4211053427221244,0.2027883604950581,0.03784837380712335,nonrobust,35.0,71.0,29.0,0.029739461602483166,1.5266668981270155,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,uncinate fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.016856644819410634,0.011534987035369346,0.14392901271637576,0.3991407438807615,0.18658389403339207,0.0324264864195906,0.38228409906135086,0.18622514395854056,0.04009915708628632,nonrobust,35.0,71.0,29.0,0.0324264864195906,1.489100106869788,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,uncinate fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.010931795825163484,0.012734020809374596,0.39063823285546906,0.43328085403798755,0.2059788348292046,0.0354276800011003,0.4223490582128241,0.20558279355889225,0.03994485689553238,nonrobust,35.0,71.0,29.0,0.0354276800011003,1.4506572867215732,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.010420247170847646,0.01214465122706173,0.3908924103918573,0.4119819243538059,0.1964455019042884,0.03598497764073088,0.42240217152465354,0.19606779063999352,0.031218444982881448,nonrobust,35.0,71.0,29.0,0.03598497764073088,1.44387876282532,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__posterior_thalamic_radiation_right__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,posterior thalamic radiation (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.012505362923287845,0.012644224597225428,0.32266159932109695,-0.42164531206152867,0.20452633844746906,0.03925642736231139,-0.4091399491382408,0.2041330899325999,0.04504808194341388,nonrobust,35.0,71.0,29.0,0.03925642736231139,1.40608922708534,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0020761212970920725,0.012441784646370128,0.8674758334816692,0.4083080484068792,0.2012517760901217,0.04248229636931679,0.41038416970397124,0.20086482366793992,0.04105171801419237,nonrobust,35.0,71.0,29.0,0.04248229636931679,1.3717920156184942,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0061142580571764416,0.008840207057919937,0.4891670114790224,-0.2897078102552059,0.14299454796702887,0.04277209447438802,-0.2835935521980295,0.14271960834776382,0.046923018394379484,nonrobust,35.0,71.0,29.0,0.04277209447438802,1.3688394825840207,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__sagittal_stratum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,sagittal stratum (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0065046567049658,0.011738966083382511,0.579508542425935,0.38126375944559265,0.18988335201828802,0.04466363949335648,0.37475910274062685,0.18951825798322927,0.048001235803362116,nonrobust,35.0,71.0,29.0,0.04466363949335648,1.3500458905910373,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.00500512574359787,0.011336127111963629,0.6588395107309153,0.3603453192864698,0.18336724032043603,0.04940439476227424,0.36535044503006764,0.18301467499570068,0.045910412487178684,nonrobust,35.0,71.0,29.0,0.04940439476227424,1.3062344167421045,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_uncinate_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,uncinate fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33487,135.0,33352.0,-0.00682455766666256,0.006564050490945223,0.29849288277857694,0.20834479896569874,0.10616183984061647,0.049710184735711475,0.20152024129903617,0.10595769182117402,0.05719367150706547,nonrobust,35.0,71.0,29.0,0.049710184735711475,1.303554622909059,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.012688772665278271,0.012959888183710525,0.3275473321741924,0.40955020711912965,0.20963234688860038,0.050749835290420264,0.42223897978440794,0.20922928090840315,0.043592117850946785,nonrobust,35.0,71.0,29.0,0.050749835290420264,1.294565362923669,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__inferior_longitudinal_fasciculus_right__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,inferior longitudinal fasciculus (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.004542309360854555,0.009367829682576833,0.6277619122948916,0.2949954254972602,0.1515290945241027,0.05156819905784385,0.2904531161364057,0.15123774529332196,0.0548024113439242,nonrobust,35.0,71.0,29.0,0.05156819905784385,1.287618035413103,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__forceps_minor,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,forceps minor,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.015064472218573498,0.012363125383227746,0.22304250002606188,0.37891661331570087,0.19997942514825237,0.05813043827237745,0.3638521410971274,0.1995949191108349,0.06831944577605437,nonrobust,35.0,71.0,29.0,0.05813043827237745,1.2355964026834267,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.00236006231059974,0.011673457254395244,0.8397824128782547,0.3520440680537867,0.18882371559489775,0.06227346583535155,0.35440413036438645,0.1884606589524456,0.060045860227286994,nonrobust,35.0,71.0,29.0,0.06227346583535155,1.205696962907446,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_RD_uncinate_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,uncinate fasciculus (right),derived,interaction,dosage_A_x_disease_flag,ok,33485,135.0,33350.0,-0.010457767108403432,0.00669498057573149,0.11829015608794234,0.20171033837133498,0.10827697471882632,0.0624835910528316,0.19125257126293155,0.10806874927990838,0.07678114660404062,nonrobust,35.0,71.0,29.0,0.0624835910528316,1.2042340186696125,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (left),roi_pca,interaction,dosage_A_x_disease_flag,ok,33497,135.0,33362.0,-0.001772387166650821,0.01174314791194758,0.8800322583633697,-0.3534838472193604,0.18995100800901382,0.06276408332092852,-0.3552562343860112,0.18958578554799446,0.06095915429208757,nonrobust,35.0,71.0,29.0,0.06276408332092852,1.2022888097304183,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__retrolenticular_part_of_internal_capsule__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,retrolenticular part of internal capsule (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33497,135.0,33362.0,-0.001772387166650821,0.01174314791194758,0.8800322583633697,-0.3534838472193604,0.18995100800901382,0.06276408332092852,-0.3552562343860112,0.18958578554799446,0.06095915429208757,nonrobust,35.0,71.0,29.0,0.06276408332092852,1.2022888097304183,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__cerebral_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cerebral peduncle (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.02573489549237132,0.00966321415773495,0.007744266522148843,-0.2896557334258569,0.15630707870761473,0.06387400060798931,-0.26392083793348553,0.15600654271292624,0.09070691807291371,nonrobust,35.0,71.0,29.0,0.06387400060798931,1.1946758819074221,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0053295296546495,0.012828039454406004,0.6778082916978478,-0.38410506642586617,0.207499631068326,0.06416224690754983,-0.37877553677121667,0.20710066572052324,0.06741688677851747,nonrobust,35.0,71.0,29.0,0.06416224690754983,1.1927204358326233,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.026493694626507774,0.012110891195329331,0.028706198077730498,0.36238836120887297,0.1958994173561214,0.06434117436411622,0.3888820558353807,0.1955227560638702,0.046716511200606464,nonrobust,35.0,71.0,29.0,0.06434117436411622,1.1915110165580634,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__parahippocampal_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,parahippocampal part of cingulum (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.009244942430462989,0.015231149917645063,0.543870961551989,0.4547108263330743,0.2463710842089905,0.06495421403787274,0.4639557687635373,0.2458973796303659,0.05919775046344454,nonrobust,35.0,71.0,29.0,0.06495421403787274,1.187392667931576,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_anterior_corona_radiata_left,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,anterior corona radiata (left),basket,interaction,dosage_A_x_disease_flag,ok,33491,135.0,33356.0,0.0021008751444380777,0.006776136841273797,0.7565322825538832,-0.20201924384227257,0.10960330854289804,0.06531075747171716,-0.1999183686978345,0.10939255063665003,0.0676287527971693,nonrobust,35.0,71.0,29.0,0.06531075747171716,1.1850152792789113,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.007940519143358075,0.009658558086288757,0.41101297074112886,-0.28793574551466417,0.15623176454049306,0.06533729134797739,-0.2799952263713061,0.15593137335446144,0.07256222821462578,nonrobust,35.0,71.0,29.0,0.06533729134797739,1.1848388737940094,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,inferior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.020595155291425467,0.011405403589383585,0.07096847344484768,0.33972170034117755,0.1844878202467331,0.06556718814750481,0.3191265450497521,0.18413310035161254,0.08308183691784184,nonrobust,35.0,71.0,29.0,0.06556718814750481,1.1833134406770447,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.009844813239440774,0.010714219501755632,0.3581780924779949,0.3178112559829674,0.17330758933983192,0.0666927422078965,0.32765606922240814,0.1729743659875694,0.05820093301619002,nonrobust,35.0,71.0,29.0,0.0666927422078965,1.175921425312286,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__sagittal_stratum_right__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,sagittal stratum (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0018638086518856423,0.011588514161836037,0.8722263701867864,-0.3390736560936471,0.1874497207276007,0.07047895269333194,-0.33720984744176147,0.18708930590353293,0.07149142671652065,nonrobust,35.0,71.0,29.0,0.07047895269333194,1.1519405580989341,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_cingulate_gyrus_part_of_cingulum_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,cingulate gyrus part of cingulum (left),basket,interaction,dosage_A_x_disease_flag,ok,33492,135.0,33357.0,-0.0021498970842881568,0.0066084069645261714,0.7449351906362696,0.19277150292830453,0.10688431562875378,0.07131044497655732,0.19062160584401638,0.10667879815422665,0.07396685916829167,nonrobust,35.0,71.0,29.0,0.07131044497655732,1.1468468535499068,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__superior_cerebellar_peduncle_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,superior cerebellar peduncle (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.02975262305566244,0.01615823901635353,0.06558231210346417,0.46931402055578,0.2613671907171757,0.07256529747155573,0.49906664361144243,0.2608646527048822,0.055740604751922766,nonrobust,35.0,71.0,29.0,0.07256529747155573,1.1392710200675145,,,,
