disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0315059747743159,1.501607079052901,1.0,0.2932717334770144,0.1355359354799832,0.0315059747743159
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0315338821808024,1.5012225593531905,1.0,0.1841781446547225,0.085132303243441,0.0315338821808024
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.031711987039168,1.4987765446928931,0.0,0.0282687032175128,0.0131597828882739,0.031711987039168
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.032335643256331,1.4903184951654085,1.0,0.672169566843815,0.3085893758975557,0.032335643256331
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0323715774137769,1.4898361376252995,0.0,0.0281216224929478,0.0131416719575505,0.0323715774137769
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.011330900674148,0.0129957534542735,0.3832732557835359,0.3038239217782087,0.1419970774972661,0.0323903504666098,0.3151548224523567,0.1414012874051518,0.0258340069158698,nonrobust,84.0,144.0,58.0,0.0323903504666098,1.4895843528576431,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,uncinate fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0168566448194106,0.0115349870353693,0.1439290127163757,0.3991407438807615,0.186583894033392,0.0324264864195906,0.3822840990613508,0.1862251439585405,0.0400991570862863,nonrobust,35.0,71.0,29.0,0.0324264864195906,1.489100106869788,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_MD_posterior_thalamic_radiation_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,posterior thalamic radiation (right),basket,interaction,dosage_A_x_disease_flag,ok,33478,285.0,33193.0,0.0035399272613508,0.006701765135589,0.5973583497771521,0.157098866319259,0.0735224203218901,0.0326257536856073,0.1606387935806099,0.0732162437897843,0.0282399570240766,nonrobust,84.0,144.0,57.0,0.0326257536856073,1.4864394469266249,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__superior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior thalamic radiation (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.006356143098623,0.0090426927467426,0.482120595729262,-0.2110292397137586,0.0988042707382177,0.0327004201991691,-0.2173853828123817,0.0983897086458004,0.0271513499709027,nonrobust,84.0,144.0,58.0,0.0327004201991691,1.485446666636106,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0332909047361364,1.4776744020024666,0.0,0.0257906700576644,0.0121159973286828,0.0332909047361364
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0333441331521309,1.4769805684579431,0.0,0.0230012022692438,0.0108088189962488,0.0333441331521309
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0067512871759401,0.0088636152544384,0.4462531059014079,-0.2060882942334672,0.0968475946099579,0.0333472759743872,-0.199337007057527,0.096441242322075,0.0387487116682476,nonrobust,84.0,144.0,58.0,0.0333472759743872,1.4769396363384275,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_ISOVF_posterior_thalamic_radiation_right,rs2546890,A,G,secondary_mechanistic,secondary_mechanistic,mechanistic_support,primary,ISOVF,posterior thalamic radiation (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33353,,,,,,,,,,,,nonrobust,,,,0.0336244371792702,1.473344976342187,0.0,0.0146688545685182,0.0069041766917653,0.0336244371792702
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior limb of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0339006469678177,1.4697920135411036,1.0,0.4116904634887394,0.1929240848512796,0.0339006469678177
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ISOVF_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ISOVF,superior longitudinal fasciculus (left),basket,interaction,dosage_A_x_disease_flag,ok,33483,286.0,33197.0,0.0084568367317303,0.0070320715686472,0.2291359522693651,0.1626042314374955,0.076817648248362,0.0342879145392707,0.1710610681692258,0.076495123264214,0.0253429562031789,nonrobust,84.0,144.0,58.0,0.0342879145392707,1.4648589287558562,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,anterior limb of internal capsule (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0348112020981708,1.458280979427914,0.0,0.0184932597874389,0.0087619446645138,0.0348112020981708
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,uncinate fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0109317958251634,0.0127340208093745,0.390638232855469,0.4332808540379875,0.2059788348292046,0.0354276800011003,0.4223490582128241,0.2055827935588922,0.0399448568955323,nonrobust,35.0,71.0,29.0,0.0354276800011003,1.4506572867215732,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0354890385074395,1.4499057666870616,1.0,0.6368115935742035,0.2977211581415063,0.0354890385074395
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__acoustic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,acoustic radiation (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0029439014772599,0.0115682093971245,0.7991247455743944,0.2655226188906597,0.126399129688623,0.0356775794437482,0.2684665203679196,0.1258687853290936,0.032939546740633,nonrobust,84.0,144.0,58.0,0.0356775794437482,1.4476046181379296,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0356978387896523,1.44735807604859,1.0,0.6870188424438449,0.3215683365542959,0.0356978387896523
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_superior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,superior corona radiata (right),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0357985725468782,1.4461342903218686,1.0,-0.1881661153042486,0.0891123090164715,0.0357985725468782
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0104202471708476,0.0121446512270617,0.3908924103918573,0.4119819243538059,0.1964455019042884,0.0359849776407308,0.4224021715246535,0.1960677906399935,0.0312184449828814,nonrobust,35.0,71.0,29.0,0.0359849776407308,1.44387876282532,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__acoustic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,acoustic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0363984247246204,1.4389174116314052,1.0,0.358108235408001,0.1701471511093691,0.0363984247246204
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_ICVF_parahippocampal_part_of_cingulum_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,parahippocampal part of cingulum (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33346,,,,,,,,,,,,nonrobust,,,,0.0364954716400194,1.4377610194820754,0.0,0.0146243551749535,0.0069924541784183,0.0364954716400194
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__inferior_fronto_occipital_fasciculus_rig,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,inferior fronto-occipital fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0367433852361204,1.43482083383208,1.0,0.3551885415732881,0.1690735070294509,0.0367433852361204
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_RD_parahippocampal_part_of_cingulum_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,parahippocampal part of cingulum (left),derived,stratified_case,additive_dosage_within_stratum,ok,284,,,,,,,,,,,,nonrobust,,,,0.0379275285058568,1.4210454565653234,1.0,-0.1885705515772766,0.0903230851231424,0.0379275285058568
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__external_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,external capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0385371127345218,1.414120826536736,1.0,-0.2301140493703228,0.1105792394718639,0.0385371127345218
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_thalamic_radiation_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior thalamic radiation (left),basket,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0388955063231661,1.4101005706995615,1.0,-0.1813544827548576,0.0873103185311707,0.0388955063231661
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__posterior_thalamic_radiation_right__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,posterior thalamic radiation (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0125053629232878,0.0126442245972254,0.3226615993210969,-0.4216453120615286,0.204526338447469,0.0392564273623113,-0.4091399491382408,0.2041330899325999,0.0450480819434138,nonrobust,35.0,71.0,29.0,0.0392564273623113,1.40608922708534,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0088803309975802,0.0093820169883407,0.3438867729006956,-0.2109890641222311,0.102511870363007,0.03957948187299,-0.2021087331246508,0.1020817519566085,0.0477261746688769,nonrobust,84.0,144.0,58.0,0.03957948187299,1.402529895353831,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_MD_anterior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,MD,anterior corona radiata (right),basket,interaction,dosage_A_x_disease_flag,ok,33475,285.0,33190.0,-0.0040187303978679,0.0061462784662447,0.5132143931838244,0.1384585417084215,0.0673273651118673,0.0397423572493079,0.1344398113105536,0.0670460893249462,0.0449513242140088,nonrobust,83.0,144.0,58.0,0.0397423572493079,1.4007463770348196,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,anterior limb of internal capsule (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0053482642068077,0.0089418910820239,0.5497683704509673,-0.2002836126221552,0.0977028692806366,0.0403794732111084,-0.1949353484153474,0.0972929284387932,0.0451218192005252,nonrobust,84.0,144.0,58.0,0.0403794732111084,1.393839351142777,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__anterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,anterior limb of internal capsule (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0404989650723249,1.392556074788326,0.0,-0.0146733631380932,0.0071622675622168,0.0404989650723249
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__anterior_limb_of_internal_capsule_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,anterior limb of internal capsule (right),roi_pca,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0409208346312357,1.3880555168942976,1.0,0.5184437819334061,0.2521793640193369,0.0409208346312357
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0417970023269516,1.3788548646256191,0.0,-0.0178599983343098,0.0087737620503282,0.0417970023269516
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,uncinate fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0418612020477227,1.378188305017933,1.0,0.231281719179216,0.1130254162614822,0.0418612020477227
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_corticospinal_tract_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,corticospinal tract (right),basket,stratified_noncase,additive_dosage_within_stratum,ok,33208,,,,,,,,,,,,nonrobust,,,,0.0420821944367146,1.3759016213517743,0.0,0.0143896415628638,0.0070787816164806,0.0420821944367146
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.002076121297092,0.0124417846463701,0.8674758334816692,0.4083080484068792,0.2012517760901217,0.0424822963693167,0.4103841697039712,0.2008648236679399,0.0410517180141923,nonrobust,35.0,71.0,29.0,0.0424822963693167,1.3717920156184942,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0061142580571764,0.0088402070579199,0.4891670114790224,-0.2897078102552059,0.1429945479670288,0.042772094474388,-0.2835935521980295,0.1427196083477638,0.0469230183943794,nonrobust,35.0,71.0,29.0,0.042772094474388,1.3688394825840209,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,uncinate fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0216154814793396,0.0092600833109411,0.0195877785814214,0.2043507090797821,0.1011795716317198,0.0434241901900901,0.1827352276004425,0.1007550432726506,0.0697392975203805,nonrobust,84.0,144.0,58.0,0.0434241901900901,1.362268271884999,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_corticospinal_tract_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,corticospinal tract (left),basket,interaction,dosage_A_x_disease_flag,ok,33491,286.0,33205.0,0.010721709541269,0.0070747756341576,0.1296593236674877,-0.1552534524816207,0.0772982575340241,0.0445983466267944,-0.1445317429403516,0.0769738737015094,0.060434648657811,nonrobust,84.0,144.0,58.0,0.0445983466267944,1.3506812413813452,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__sagittal_stratum_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,sagittal stratum (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0065046567049658,0.0117389660833825,0.579508542425935,0.3812637594455926,0.189883352018288,0.0446636394933564,0.3747591027406268,0.1895182579832292,0.0480012358033621,nonrobust,35.0,71.0,29.0,0.0446636394933564,1.3500458905910373,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__cingulum_hippocampus_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cingulum hippocampus (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0446908707086401,1.349781183932748,1.0,-0.4129917958650956,0.2024864659748154,0.0446908707086401
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_ICVF_parahippocampal_part_of_cingulum_left,rs2546890,A,G,replication_mechanistic,replication_mechanistic,replication_support,primary,ICVF,parahippocampal part of cingulum (left),basket,stratified_noncase,additive_dosage_within_stratum,ok,33195,,,,,,,,,,,,nonrobust,,,,0.0447254302748233,1.349445472670425,0.0,0.0140774082650481,0.0070130930538665,0.0447254302748233
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__medial_lemniscus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,medial lemniscus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0464637087229322,1.3328861278629311,1.0,-0.3815512344355556,0.1905934601458425,0.0464637087229322
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_posterior_limb_of_internal_capsule_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,posterior limb of internal capsule (right),basket,interaction,dosage_A_x_disease_flag,ok,33493,286.0,33207.0,0.0090359180901832,0.0071484141843151,0.2062226436515569,-0.155129752949712,0.0780994030121726,0.0470068821570515,-0.1460938348595287,0.0777715895390884,0.0603216597651915,nonrobust,84.0,144.0,58.0,0.0470068821570515,1.3278385534680468,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0010668172609337,0.0124805296642902,0.9318814796600926,0.2707236390988773,0.1363675252983792,0.047124811542205,0.271790456359811,0.1357953556319966,0.0453497283904945,nonrobust,84.0,144.0,58.0,0.047124811542205,1.3267503735785977,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__posterior_limb_of_internal_capsule_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,posterior limb of internal capsule (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0137696365926593,0.0149916113802647,0.3583693148542459,0.3247275487805365,0.1638046620738495,0.0474418504937642,0.3109579121878771,0.1631173719096728,0.0566140817578142,nonrobust,84.0,144.0,58.0,0.0474418504937642,1.323838379433911,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,superior longitudinal fasciculus (left),basket,interaction,dosage_A_x_disease_flag,ok,33471,286.0,33185.0,0.0028471687038411,0.0065376000450804,0.6631974808738061,0.1414975702728194,0.0713956673573052,0.0475009709770416,0.1443447389766606,0.0710957920123115,0.0423354556442835,nonrobust,84.0,144.0,58.0,0.0475009709770416,1.3232975127822644,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__cingulum_cingulate_gyrus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,cingulum cingulate gyrus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.048008301715864,1.3186836568401286,1.0,0.3671574804626191,0.1828387556455526,0.048008301715864
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__fornix,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,fornix,composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0487601187724401,1.3119352451752198,0.0,-0.0097423124707704,0.0049434396833543,0.0487601187724401
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0050051257435978,0.0113361271119636,0.6588395107309153,0.3603453192864698,0.183367240320436,0.0494043947622742,0.3653504450300676,0.1830146749957006,0.0459104124871786,nonrobust,35.0,71.0,29.0,0.0494043947622742,1.3062344167421045,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior limb of internal capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0496448962146508,1.3041253928835443,1.0,0.4118474002110181,0.2087020074480458,0.0496448962146508
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.049691863724413,1.303714714462969,1.0,0.6354857128258062,0.3188888819986877,0.049691863724413
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_weighted_mean_MD_uncinate_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,uncinate fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33487,135.0,33352.0,-0.0068245576666625,0.0065640504909452,0.2984928827785769,0.2083447989656987,0.1061618398406164,0.0497101847357114,0.2015202412990361,0.105957691821174,0.0571936715070654,nonrobust,35.0,71.0,29.0,0.0497101847357114,1.303554622909059,,,,
