field_id,instance,array,basket_col,column_name,description,modality_guess,metric_guess,tract_or_region_guess,panel,transform,include,notes,source,region_priority
25280.0,2,0,f.25280.2.0,dMRI_TBSS_L2_external_capsule_right,Mean L2 in external capsule on FA skeleton (right),dMRI_TBSS,L2,external capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25281.0,2,0,f.25281.2.0,dMRI_TBSS_L2_external_capsule_left,Mean L2 in external capsule on FA skeleton (left),dMRI_TBSS,L2,external capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25282.0,2,0,f.25282.2.0,dMRI_TBSS_L2_cingulum_cingulate_gyrus_right,Mean L2 in cingulum cingulate gyrus on FA skeleton (right),dMRI_TBSS,L2,cingulum cingulate gyrus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25283.0,2,0,f.25283.2.0,dMRI_TBSS_L2_cingulum_cingulate_gyrus_left,Mean L2 in cingulum cingulate gyrus on FA skeleton (left),dMRI_TBSS,L2,cingulum cingulate gyrus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25284.0,2,0,f.25284.2.0,dMRI_TBSS_L2_cingulum_hippocampus_right,Mean L2 in cingulum hippocampus on FA skeleton (right),dMRI_TBSS,L2,cingulum hippocampus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25285.0,2,0,f.25285.2.0,dMRI_TBSS_L2_cingulum_hippocampus_left,Mean L2 in cingulum hippocampus on FA skeleton (left),dMRI_TBSS,L2,cingulum hippocampus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25286.0,2,0,f.25286.2.0,dMRI_TBSS_L2_fornix_cres_stria_terminalis_right,Mean L2 in fornix cres+stria terminalis on FA skeleton (right),dMRI_TBSS,L2,fornix cres+stria terminalis (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25287.0,2,0,f.25287.2.0,dMRI_TBSS_L2_fornix_cres_stria_terminalis_left,Mean L2 in fornix cres+stria terminalis on FA skeleton (left),dMRI_TBSS,L2,fornix cres+stria terminalis (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25288.0,2,0,f.25288.2.0,dMRI_TBSS_L2_superior_longitudinal_fasciculus_right,Mean L2 in superior longitudinal fasciculus on FA skeleton (right),dMRI_TBSS,L2,superior longitudinal fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25289.0,2,0,f.25289.2.0,dMRI_TBSS_L2_superior_longitudinal_fasciculus_left,Mean L2 in superior longitudinal fasciculus on FA skeleton (left),dMRI_TBSS,L2,superior longitudinal fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25290.0,2,0,f.25290.2.0,dMRI_TBSS_L2_superior_fronto_occipital_fasciculus_rig,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right),dMRI_TBSS,L2,superior fronto-occipital fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25291.0,2,0,f.25291.2.0,dMRI_TBSS_L2_superior_fronto_occipital_fasciculus_lef,Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left),dMRI_TBSS,L2,superior fronto-occipital fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25292.0,2,0,f.25292.2.0,dMRI_TBSS_L2_uncinate_fasciculus_right,Mean L2 in uncinate fasciculus on FA skeleton (right),dMRI_TBSS,L2,uncinate fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25293.0,2,0,f.25293.2.0,dMRI_TBSS_L2_uncinate_fasciculus_left,Mean L2 in uncinate fasciculus on FA skeleton (left),dMRI_TBSS,L2,uncinate fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25294.0,2,0,f.25294.2.0,dMRI_TBSS_L2_tapetum_right,Mean L2 in tapetum on FA skeleton (right),dMRI_TBSS,L2,tapetum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25295.0,2,0,f.25295.2.0,dMRI_TBSS_L2_tapetum_left,Mean L2 in tapetum on FA skeleton (left),dMRI_TBSS,L2,tapetum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25296.0,2,0,f.25296.2.0,dMRI_TBSS_L3_middle_cerebellar_peduncle,Mean L3 in middle cerebellar peduncle on FA skeleton,dMRI_TBSS,L3,middle cerebellar peduncle,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25297.0,2,0,f.25297.2.0,dMRI_TBSS_L3_pontine_crossing_tract,Mean L3 in pontine crossing tract on FA skeleton,dMRI_TBSS,L3,pontine crossing tract,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25298.0,2,0,f.25298.2.0,dMRI_TBSS_L3_genu_of_corpus_callosum,Mean L3 in genu of corpus callosum on FA skeleton,dMRI_TBSS,L3,genu of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25299.0,2,0,f.25299.2.0,dMRI_TBSS_L3_body_of_corpus_callosum,Mean L3 in body of corpus callosum on FA skeleton,dMRI_TBSS,L3,body of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25300.0,2,0,f.25300.2.0,dMRI_TBSS_L3_splenium_of_corpus_callosum,Mean L3 in splenium of corpus callosum on FA skeleton,dMRI_TBSS,L3,splenium of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25301.0,2,0,f.25301.2.0,dMRI_TBSS_L3_fornix,Mean L3 in fornix on FA skeleton,dMRI_TBSS,L3,fornix,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25302.0,2,0,f.25302.2.0,dMRI_TBSS_L3_corticospinal_tract_right,Mean L3 in corticospinal tract on FA skeleton (right),dMRI_TBSS,L3,corticospinal tract (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25303.0,2,0,f.25303.2.0,dMRI_TBSS_L3_corticospinal_tract_left,Mean L3 in corticospinal tract on FA skeleton (left),dMRI_TBSS,L3,corticospinal tract (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25304.0,2,0,f.25304.2.0,dMRI_TBSS_L3_medial_lemniscus_right,Mean L3 in medial lemniscus on FA skeleton (right),dMRI_TBSS,L3,medial lemniscus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25305.0,2,0,f.25305.2.0,dMRI_TBSS_L3_medial_lemniscus_left,Mean L3 in medial lemniscus on FA skeleton (left),dMRI_TBSS,L3,medial lemniscus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25306.0,2,0,f.25306.2.0,dMRI_TBSS_L3_inferior_cerebellar_peduncle_right,Mean L3 in inferior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,L3,inferior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25307.0,2,0,f.25307.2.0,dMRI_TBSS_L3_inferior_cerebellar_peduncle_left,Mean L3 in inferior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,L3,inferior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25308.0,2,0,f.25308.2.0,dMRI_TBSS_L3_superior_cerebellar_peduncle_right,Mean L3 in superior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,L3,superior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25309.0,2,0,f.25309.2.0,dMRI_TBSS_L3_superior_cerebellar_peduncle_left,Mean L3 in superior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,L3,superior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25310.0,2,0,f.25310.2.0,dMRI_TBSS_L3_cerebral_peduncle_right,Mean L3 in cerebral peduncle on FA skeleton (right),dMRI_TBSS,L3,cerebral peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25311.0,2,0,f.25311.2.0,dMRI_TBSS_L3_cerebral_peduncle_left,Mean L3 in cerebral peduncle on FA skeleton (left),dMRI_TBSS,L3,cerebral peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25312.0,2,0,f.25312.2.0,dMRI_TBSS_L3_anterior_limb_of_internal_capsule_right,Mean L3 in anterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,L3,anterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25313.0,2,0,f.25313.2.0,dMRI_TBSS_L3_anterior_limb_of_internal_capsule_left,Mean L3 in anterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,L3,anterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25314.0,2,0,f.25314.2.0,dMRI_TBSS_L3_posterior_limb_of_internal_capsule_right,Mean L3 in posterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,L3,posterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25315.0,2,0,f.25315.2.0,dMRI_TBSS_L3_posterior_limb_of_internal_capsule_left,Mean L3 in posterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,L3,posterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25316.0,2,0,f.25316.2.0,dMRI_TBSS_L3_retrolenticular_part_of_internal_capsule_f25316,Mean L3 in retrolenticular part of internal capsule on FA skeleton (right),dMRI_TBSS,L3,retrolenticular part of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25317.0,2,0,f.25317.2.0,dMRI_TBSS_L3_retrolenticular_part_of_internal_capsule_f25317,Mean L3 in retrolenticular part of internal capsule on FA skeleton (left),dMRI_TBSS,L3,retrolenticular part of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25318.0,2,0,f.25318.2.0,dMRI_TBSS_L3_anterior_corona_radiata_right,Mean L3 in anterior corona radiata on FA skeleton (right),dMRI_TBSS,L3,anterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25319.0,2,0,f.25319.2.0,dMRI_TBSS_L3_anterior_corona_radiata_left,Mean L3 in anterior corona radiata on FA skeleton (left),dMRI_TBSS,L3,anterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25320.0,2,0,f.25320.2.0,dMRI_TBSS_L3_superior_corona_radiata_right,Mean L3 in superior corona radiata on FA skeleton (right),dMRI_TBSS,L3,superior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25321.0,2,0,f.25321.2.0,dMRI_TBSS_L3_superior_corona_radiata_left,Mean L3 in superior corona radiata on FA skeleton (left),dMRI_TBSS,L3,superior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25322.0,2,0,f.25322.2.0,dMRI_TBSS_L3_posterior_corona_radiata_right,Mean L3 in posterior corona radiata on FA skeleton (right),dMRI_TBSS,L3,posterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25323.0,2,0,f.25323.2.0,dMRI_TBSS_L3_posterior_corona_radiata_left,Mean L3 in posterior corona radiata on FA skeleton (left),dMRI_TBSS,L3,posterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25324.0,2,0,f.25324.2.0,dMRI_TBSS_L3_posterior_thalamic_radiation_right,Mean L3 in posterior thalamic radiation on FA skeleton (right),dMRI_TBSS,L3,posterior thalamic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25325.0,2,0,f.25325.2.0,dMRI_TBSS_L3_posterior_thalamic_radiation_left,Mean L3 in posterior thalamic radiation on FA skeleton (left),dMRI_TBSS,L3,posterior thalamic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25326.0,2,0,f.25326.2.0,dMRI_TBSS_L3_sagittal_stratum_right,Mean L3 in sagittal stratum on FA skeleton (right),dMRI_TBSS,L3,sagittal stratum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25327.0,2,0,f.25327.2.0,dMRI_TBSS_L3_sagittal_stratum_left,Mean L3 in sagittal stratum on FA skeleton (left),dMRI_TBSS,L3,sagittal stratum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25328.0,2,0,f.25328.2.0,dMRI_TBSS_L3_external_capsule_right,Mean L3 in external capsule on FA skeleton (right),dMRI_TBSS,L3,external capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25329.0,2,0,f.25329.2.0,dMRI_TBSS_L3_external_capsule_left,Mean L3 in external capsule on FA skeleton (left),dMRI_TBSS,L3,external capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25330.0,2,0,f.25330.2.0,dMRI_TBSS_L3_cingulum_cingulate_gyrus_right,Mean L3 in cingulum cingulate gyrus on FA skeleton (right),dMRI_TBSS,L3,cingulum cingulate gyrus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25331.0,2,0,f.25331.2.0,dMRI_TBSS_L3_cingulum_cingulate_gyrus_left,Mean L3 in cingulum cingulate gyrus on FA skeleton (left),dMRI_TBSS,L3,cingulum cingulate gyrus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25332.0,2,0,f.25332.2.0,dMRI_TBSS_L3_cingulum_hippocampus_right,Mean L3 in cingulum hippocampus on FA skeleton (right),dMRI_TBSS,L3,cingulum hippocampus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25333.0,2,0,f.25333.2.0,dMRI_TBSS_L3_cingulum_hippocampus_left,Mean L3 in cingulum hippocampus on FA skeleton (left),dMRI_TBSS,L3,cingulum hippocampus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25334.0,2,0,f.25334.2.0,dMRI_TBSS_L3_fornix_cres_stria_terminalis_right,Mean L3 in fornix cres+stria terminalis on FA skeleton (right),dMRI_TBSS,L3,fornix cres+stria terminalis (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25335.0,2,0,f.25335.2.0,dMRI_TBSS_L3_fornix_cres_stria_terminalis_left,Mean L3 in fornix cres+stria terminalis on FA skeleton (left),dMRI_TBSS,L3,fornix cres+stria terminalis (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25336.0,2,0,f.25336.2.0,dMRI_TBSS_L3_superior_longitudinal_fasciculus_right,Mean L3 in superior longitudinal fasciculus on FA skeleton (right),dMRI_TBSS,L3,superior longitudinal fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25337.0,2,0,f.25337.2.0,dMRI_TBSS_L3_superior_longitudinal_fasciculus_left,Mean L3 in superior longitudinal fasciculus on FA skeleton (left),dMRI_TBSS,L3,superior longitudinal fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25338.0,2,0,f.25338.2.0,dMRI_TBSS_L3_superior_fronto_occipital_fasciculus_rig,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right),dMRI_TBSS,L3,superior fronto-occipital fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25339.0,2,0,f.25339.2.0,dMRI_TBSS_L3_superior_fronto_occipital_fasciculus_lef,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left),dMRI_TBSS,L3,superior fronto-occipital fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25340.0,2,0,f.25340.2.0,dMRI_TBSS_L3_uncinate_fasciculus_right,Mean L3 in uncinate fasciculus on FA skeleton (right),dMRI_TBSS,L3,uncinate fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25341.0,2,0,f.25341.2.0,dMRI_TBSS_L3_uncinate_fasciculus_left,Mean L3 in uncinate fasciculus on FA skeleton (left),dMRI_TBSS,L3,uncinate fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25342.0,2,0,f.25342.2.0,dMRI_TBSS_L3_tapetum_right,Mean L3 in tapetum on FA skeleton (right),dMRI_TBSS,L3,tapetum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25343.0,2,0,f.25343.2.0,dMRI_TBSS_L3_tapetum_left,Mean L3 in tapetum on FA skeleton (left),dMRI_TBSS,L3,tapetum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25344.0,2,0,f.25344.2.0,dMRI_TBSS_ICVF_middle_cerebellar_peduncle,Mean ICVF in middle cerebellar peduncle on FA skeleton,dMRI_TBSS,ICVF,middle cerebellar peduncle,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25345.0,2,0,f.25345.2.0,dMRI_TBSS_ICVF_pontine_crossing_tract,Mean ICVF in pontine crossing tract on FA skeleton,dMRI_TBSS,ICVF,pontine crossing tract,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25346.0,2,0,f.25346.2.0,dMRI_TBSS_ICVF_genu_of_corpus_callosum,Mean ICVF in genu of corpus callosum on FA skeleton,dMRI_TBSS,ICVF,genu of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25347.0,2,0,f.25347.2.0,dMRI_TBSS_ICVF_body_of_corpus_callosum,Mean ICVF in body of corpus callosum on FA skeleton,dMRI_TBSS,ICVF,body of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25348.0,2,0,f.25348.2.0,dMRI_TBSS_ICVF_splenium_of_corpus_callosum,Mean ICVF in splenium of corpus callosum on FA skeleton,dMRI_TBSS,ICVF,splenium of corpus callosum,primary,rank_inverse_normal,True,classified_by=dict,basket,1
25349.0,2,0,f.25349.2.0,dMRI_TBSS_ICVF_fornix,Mean ICVF in fornix on FA skeleton,dMRI_TBSS,ICVF,fornix,primary,rank_inverse_normal,True,classified_by=dict,basket,0
25350.0,2,0,f.25350.2.0,dMRI_TBSS_ICVF_corticospinal_tract_right,Mean ICVF in corticospinal tract on FA skeleton (right),dMRI_TBSS,ICVF,corticospinal tract (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25351.0,2,0,f.25351.2.0,dMRI_TBSS_ICVF_corticospinal_tract_left,Mean ICVF in corticospinal tract on FA skeleton (left),dMRI_TBSS,ICVF,corticospinal tract (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25352.0,2,0,f.25352.2.0,dMRI_TBSS_ICVF_medial_lemniscus_right,Mean ICVF in medial lemniscus on FA skeleton (right),dMRI_TBSS,ICVF,medial lemniscus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25353.0,2,0,f.25353.2.0,dMRI_TBSS_ICVF_medial_lemniscus_left,Mean ICVF in medial lemniscus on FA skeleton (left),dMRI_TBSS,ICVF,medial lemniscus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25354.0,2,0,f.25354.2.0,dMRI_TBSS_ICVF_inferior_cerebellar_peduncle_right,Mean ICVF in inferior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,ICVF,inferior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25355.0,2,0,f.25355.2.0,dMRI_TBSS_ICVF_inferior_cerebellar_peduncle_left,Mean ICVF in inferior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,ICVF,inferior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25356.0,2,0,f.25356.2.0,dMRI_TBSS_ICVF_superior_cerebellar_peduncle_right,Mean ICVF in superior cerebellar peduncle on FA skeleton (right),dMRI_TBSS,ICVF,superior cerebellar peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25357.0,2,0,f.25357.2.0,dMRI_TBSS_ICVF_superior_cerebellar_peduncle_left,Mean ICVF in superior cerebellar peduncle on FA skeleton (left),dMRI_TBSS,ICVF,superior cerebellar peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25358.0,2,0,f.25358.2.0,dMRI_TBSS_ICVF_cerebral_peduncle_right,Mean ICVF in cerebral peduncle on FA skeleton (right),dMRI_TBSS,ICVF,cerebral peduncle (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25359.0,2,0,f.25359.2.0,dMRI_TBSS_ICVF_cerebral_peduncle_left,Mean ICVF in cerebral peduncle on FA skeleton (left),dMRI_TBSS,ICVF,cerebral peduncle (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25360.0,2,0,f.25360.2.0,dMRI_TBSS_ICVF_anterior_limb_of_internal_capsule_right,Mean ICVF in anterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,ICVF,anterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25361.0,2,0,f.25361.2.0,dMRI_TBSS_ICVF_anterior_limb_of_internal_capsule_left,Mean ICVF in anterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,ICVF,anterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25362.0,2,0,f.25362.2.0,dMRI_TBSS_ICVF_posterior_limb_of_internal_capsule_right,Mean ICVF in posterior limb of internal capsule on FA skeleton (right),dMRI_TBSS,ICVF,posterior limb of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25363.0,2,0,f.25363.2.0,dMRI_TBSS_ICVF_posterior_limb_of_internal_capsule_left,Mean ICVF in posterior limb of internal capsule on FA skeleton (left),dMRI_TBSS,ICVF,posterior limb of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25364.0,2,0,f.25364.2.0,dMRI_TBSS_ICVF_retrolenticular_part_of_internal_capsule_f25364,Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right),dMRI_TBSS,ICVF,retrolenticular part of internal capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25365.0,2,0,f.25365.2.0,dMRI_TBSS_ICVF_retrolenticular_part_of_internal_capsule_f25365,Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left),dMRI_TBSS,ICVF,retrolenticular part of internal capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25366.0,2,0,f.25366.2.0,dMRI_TBSS_ICVF_anterior_corona_radiata_right,Mean ICVF in anterior corona radiata on FA skeleton (right),dMRI_TBSS,ICVF,anterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25367.0,2,0,f.25367.2.0,dMRI_TBSS_ICVF_anterior_corona_radiata_left,Mean ICVF in anterior corona radiata on FA skeleton (left),dMRI_TBSS,ICVF,anterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25368.0,2,0,f.25368.2.0,dMRI_TBSS_ICVF_superior_corona_radiata_right,Mean ICVF in superior corona radiata on FA skeleton (right),dMRI_TBSS,ICVF,superior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25369.0,2,0,f.25369.2.0,dMRI_TBSS_ICVF_superior_corona_radiata_left,Mean ICVF in superior corona radiata on FA skeleton (left),dMRI_TBSS,ICVF,superior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25370.0,2,0,f.25370.2.0,dMRI_TBSS_ICVF_posterior_corona_radiata_right,Mean ICVF in posterior corona radiata on FA skeleton (right),dMRI_TBSS,ICVF,posterior corona radiata (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25371.0,2,0,f.25371.2.0,dMRI_TBSS_ICVF_posterior_corona_radiata_left,Mean ICVF in posterior corona radiata on FA skeleton (left),dMRI_TBSS,ICVF,posterior corona radiata (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25372.0,2,0,f.25372.2.0,dMRI_TBSS_ICVF_posterior_thalamic_radiation_right,Mean ICVF in posterior thalamic radiation on FA skeleton (right),dMRI_TBSS,ICVF,posterior thalamic radiation (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25373.0,2,0,f.25373.2.0,dMRI_TBSS_ICVF_posterior_thalamic_radiation_left,Mean ICVF in posterior thalamic radiation on FA skeleton (left),dMRI_TBSS,ICVF,posterior thalamic radiation (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25374.0,2,0,f.25374.2.0,dMRI_TBSS_ICVF_sagittal_stratum_right,Mean ICVF in sagittal stratum on FA skeleton (right),dMRI_TBSS,ICVF,sagittal stratum (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25375.0,2,0,f.25375.2.0,dMRI_TBSS_ICVF_sagittal_stratum_left,Mean ICVF in sagittal stratum on FA skeleton (left),dMRI_TBSS,ICVF,sagittal stratum (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25376.0,2,0,f.25376.2.0,dMRI_TBSS_ICVF_external_capsule_right,Mean ICVF in external capsule on FA skeleton (right),dMRI_TBSS,ICVF,external capsule (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25377.0,2,0,f.25377.2.0,dMRI_TBSS_ICVF_external_capsule_left,Mean ICVF in external capsule on FA skeleton (left),dMRI_TBSS,ICVF,external capsule (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25378.0,2,0,f.25378.2.0,dMRI_TBSS_ICVF_cingulum_cingulate_gyrus_right,Mean ICVF in cingulum cingulate gyrus on FA skeleton (right),dMRI_TBSS,ICVF,cingulum cingulate gyrus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25379.0,2,0,f.25379.2.0,dMRI_TBSS_ICVF_cingulum_cingulate_gyrus_left,Mean ICVF in cingulum cingulate gyrus on FA skeleton (left),dMRI_TBSS,ICVF,cingulum cingulate gyrus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25380.0,2,0,f.25380.2.0,dMRI_TBSS_ICVF_cingulum_hippocampus_right,Mean ICVF in cingulum hippocampus on FA skeleton (right),dMRI_TBSS,ICVF,cingulum hippocampus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25381.0,2,0,f.25381.2.0,dMRI_TBSS_ICVF_cingulum_hippocampus_left,Mean ICVF in cingulum hippocampus on FA skeleton (left),dMRI_TBSS,ICVF,cingulum hippocampus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25382.0,2,0,f.25382.2.0,dMRI_TBSS_ICVF_fornix_cres_stria_terminalis_right,Mean ICVF in fornix cres+stria terminalis on FA skeleton (right),dMRI_TBSS,ICVF,fornix cres+stria terminalis (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25383.0,2,0,f.25383.2.0,dMRI_TBSS_ICVF_fornix_cres_stria_terminalis_left,Mean ICVF in fornix cres+stria terminalis on FA skeleton (left),dMRI_TBSS,ICVF,fornix cres+stria terminalis (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25384.0,2,0,f.25384.2.0,dMRI_TBSS_ICVF_superior_longitudinal_fasciculus_right,Mean ICVF in superior longitudinal fasciculus on FA skeleton (right),dMRI_TBSS,ICVF,superior longitudinal fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25385.0,2,0,f.25385.2.0,dMRI_TBSS_ICVF_superior_longitudinal_fasciculus_left,Mean ICVF in superior longitudinal fasciculus on FA skeleton (left),dMRI_TBSS,ICVF,superior longitudinal fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,1
25386.0,2,0,f.25386.2.0,dMRI_TBSS_ICVF_superior_fronto_occipital_fasciculus_rig,Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right),dMRI_TBSS,ICVF,superior fronto-occipital fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25387.0,2,0,f.25387.2.0,dMRI_TBSS_ICVF_superior_fronto_occipital_fasciculus_lef,Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (left),dMRI_TBSS,ICVF,superior fronto-occipital fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25388.0,2,0,f.25388.2.0,dMRI_TBSS_ICVF_uncinate_fasciculus_right,Mean ICVF in uncinate fasciculus on FA skeleton (right),dMRI_TBSS,ICVF,uncinate fasciculus (right),primary,rank_inverse_normal,True,classified_by=dict,basket,0
25389.0,2,0,f.25389.2.0,dMRI_TBSS_ICVF_uncinate_fasciculus_left,Mean ICVF in uncinate fasciculus on FA skeleton (left),dMRI_TBSS,ICVF,uncinate fasciculus (left),primary,rank_inverse_normal,True,classified_by=dict,basket,0
